parkingServiceId,serviceId,group,serviceName,price,date,quantity,amount
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,12.05.2025,7.0,513.33
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,13.05.2025,13.0,953.33
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,14.05.2025,12.0,880.0
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,15.05.2025,4.0,293.33
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,16.05.2025,7.0,513.33
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,17.05.2025,3.0,220.0
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,19.05.2025,7.0,513.33
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,20.05.2025,8.0,586.67
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,21.05.2025,7.0,513.33
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,22.05.2025,8.0,586.67
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,23.05.2025,8.0,586.67
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,24.05.2025,6.0,440.0
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,26.05.2025,8.0,586.67
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,27.05.2025,9.0,660.0
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,28.05.2025,6.0,440.0
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,29.05.2025,12.0,880.0
96ea5219-8390-4bea-ac57-864c0841741d,cc287863-032c-42a9-8afa-6ecaf98a698d,prepaid,S_9133__9133PancevoZelenaZonaCeoDan,88.0,30.05.2025,6.0,440.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,02.05.2025,5.0,91.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,03.05.2025,11.0,201.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,05.05.2025,43.0,788.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,06.05.2025,40.0,733.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,07.05.2025,30.0,550.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,08.05.2025,33.0,605.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,09.05.2025,39.0,715.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,10.05.2025,24.0,440.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,11.05.2025,2.0,36.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,12.05.2025,32.0,586.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,13.05.2025,30.0,550.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,14.05.2025,28.0,513.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,15.05.2025,31.0,568.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,16.05.2025,23.0,421.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,17.05.2025,21.0,385.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,19.05.2025,32.0,586.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,20.05.2025,33.0,605.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,21.05.2025,30.0,550.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,22.05.2025,32.0,586.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,23.05.2025,28.0,513.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,24.05.2025,19.0,348.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,25.05.2025,2.0,36.67
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,26.05.2025,31.0,568.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,27.05.2025,48.0,880.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,28.05.2025,28.0,513.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,29.05.2025,31.0,568.33
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,30.05.2025,33.0,605.0
96ea5219-8390-4bea-ac57-864c0841741d,237e2611-190a-4461-a161-4b82a8a8f194,prepaid,S_9134__9134PancevoZelenaZona,22.0,31.05.2025,18.0,330.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,03.05.2025,4.0,150.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,05.05.2025,6.0,225.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,06.05.2025,4.0,150.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,07.05.2025,2.0,75.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,08.05.2025,3.0,112.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,09.05.2025,4.0,150.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,10.05.2025,2.0,75.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,12.05.2025,5.0,187.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,13.05.2025,1.0,37.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,14.05.2025,1.0,37.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,15.05.2025,4.0,150.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,16.05.2025,2.0,75.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,17.05.2025,1.0,37.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,19.05.2025,2.0,75.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,20.05.2025,1.0,37.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,21.05.2025,4.0,150.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,22.05.2025,10.0,375.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,23.05.2025,2.0,75.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,26.05.2025,1.0,37.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,27.05.2025,2.0,75.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,28.05.2025,3.0,112.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,29.05.2025,5.0,187.5
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,30.05.2025,4.0,150.0
a4345d77-9522-46a0-937d-1646df87b669,5335f6ad-506a-4316-8f9d-981e840607ba,prepaid,S_8441__8441PozegaCrvenaZona,45.0,31.05.2025,4.0,150.0
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,03.05.2025,8.0,233.33
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,05.05.2025,13.0,379.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,06.05.2025,12.0,350.0
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,07.05.2025,11.0,320.83
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,08.05.2025,9.0,262.5
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,09.05.2025,9.0,262.5
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,10.05.2025,12.0,350.0
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,12.05.2025,15.0,437.5
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,13.05.2025,6.0,175.0
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,14.05.2025,19.0,554.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,15.05.2025,10.0,291.67
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,16.05.2025,8.0,233.33
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,17.05.2025,6.0,175.0
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,19.05.2025,4.0,116.67
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,20.05.2025,7.0,204.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,21.05.2025,7.0,204.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,22.05.2025,8.0,233.33
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,23.05.2025,13.0,379.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,24.05.2025,7.0,204.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,26.05.2025,7.0,204.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,27.05.2025,13.0,379.17
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,28.05.2025,2.0,58.33
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,29.05.2025,16.0,466.67
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,30.05.2025,5.0,145.83
a4345d77-9522-46a0-937d-1646df87b669,7b3c0dc3-f378-4cd9-9adb-15bd2188d751,prepaid,S_8442__8442PozegaPlavaZona,35.0,31.05.2025,6.0,175.0
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,03.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,05.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,06.05.2025,2.0,166.67
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,08.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,09.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,10.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,12.05.2025,4.0,333.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,13.05.2025,2.0,166.67
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,14.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,15.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,16.05.2025,4.0,333.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,17.05.2025,2.0,166.67
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,19.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,20.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,21.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,22.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,23.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,24.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,26.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,27.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,28.05.2025,2.0,166.67
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,29.05.2025,1.0,83.33
a4345d77-9522-46a0-937d-1646df87b669,440a1428-01f8-47c3-950c-ba324b0c1e73,prepaid,S_8443__8443PozegaDnevnaKarta,100.0,31.05.2025,3.0,250.0
